conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Paslon,Debat
1754209812387360994,Sun Feb 04 18:26:25 +0000 2024,4418,Setelah Lama Menimbang KAMI Lintas Provinsi Menjatuhkan Pilihan untuk AMIN https://t.co/jaSUuVUaxc,1754209812387360994,,,in,Indonesia,8,23,982,https://x.com/geloraco/status/1754209812387360994,3319260420,geloraco,Anies,Debat 5
1754002232268427589,Sun Feb 04 04:41:34 +0000 2024,1132,Mengingat AMIN adalah paslon dengan background yg paling paham isu pendidikan tinggi sebenarnya berharap program utama untuk dosen lebih mengena lagi. Tapi kalau dari 5 ini sabbatical leave oke banget sih. Perlu dan mudah ditagih ,1754002232268427589,,,in,"Yogyakarta, Indonesia",9,10,587,https://x.com/nabiylarisfa/status/1754002232268427589,37574084,nabiylarisfa,Anies,Debat 5
1754129314264875093,Sun Feb 04 13:06:33 +0000 2024,267,Capres Mas @aniesbaswedan menggunakan bahasa isyarat: waktunya perubahan sebelum menyampaikan visi dan misi AMIN. Pesan kuat kebijakan publik inklusi bagi semua. #PerubahanPastiMenang #AMINajaDulu https://t.co/xua5jerDot,1754129314264875093,https://pbs.twimg.com/amplify_video_thumb/1754129256618295296/img/xkPtoYf1pVBaY-k5.jpg,,in,"Depok, Indonesia",5,30,114,https://x.com/zainul_munas/status/1754129314264875093,65409203,zainul_munas,Anies,Debat 5
1754169161834758314,Sun Feb 04 15:44:53 +0000 2024,4744,Anies sempat menyelipkan Surat Ali Imran Ayat 26-27 Wahai Tuhan pemilik kekuasaan Engkau berikan kekuasaan kepada siapa pun yang Engkau kehendaki dan Engkau cabut kekuasaan dari siapa pun yang Engkau kehendaki. Engkau muliakan siapa pun yang Engkau kehendaki dan Engkau,1754169161834758314,,,in,"DKI Jakarta, Indonesia.",19,70,1414,https://x.com/MinmonPS7/status/1754169161834758314,1116041282126618624,MinmonPS7,Anies,Debat 5
1754289746728370513,Sun Feb 04 23:44:03 +0000 2024,711,Setelah Lama Mengkaji dan Menimbang KAMI Lintas Provinsi Menjatuhkan Pilihan untuk AMIN https://t.co/o0IHxWmyAH,1754289746728370513,,,in,,2,2,232,https://x.com/OposisiCerdas/status/1754289746728370513,887743587579944960,OposisiCerdas,Anies,Debat 5
1754099978702918119,Sun Feb 04 11:09:59 +0000 2024,214,Yang mau official merchandise #AMIN dari @UbahBareng silakan meluncur ke Toped https://t.co/FnAAnttz3C,1754099978702918119,,,in,Jakarta - Palembang.,7,9,44,https://x.com/imanlagi/status/1754099978702918119,56391072,imanlagi,Anies,Debat 5
1754007624272781438,Sun Feb 04 05:03:00 +0000 2024,9362,Ngebayangin paslon AMIN 01 menang dan mendapat mandat dari rakyat utk memegang wewenang mengelola negara kayaknya tiap hari bakal ada diskursus publik soal kebijakan publik ide dan gagasan pengelolaan negara kritik dan masukan soal program pembangunan di hampir tiap chanel,1754007624272781438,,,in,"Tomage-Fakfak, Indonesia",60,150,1805,https://x.com/Reiza_Patters/status/1754007624272781438,30766806,Reiza_Patters,Anies,Debat 5
1754307018591019222,Mon Feb 05 00:52:42 +0000 2024,860,Akhirnya aku memutuskan pilih AMIN dengan 10 alasan berikut ini: https://t.co/basRmNMC4Z,1754307022487461992,https://pbs.twimg.com/media/GFiL2jLXwAAYMD7.jpg,tikaalmira,in,Kota Banda Aceh,3,2,217,https://x.com/tikaalmira/status/1754307022487461992,75527601,tikaalmira,Anies,Debat 5
1754533141354844444,Mon Feb 05 15:51:13 +0000 2024,685,5 januari : enhypen di ina 5 februari : enhypen menang prelims ina ,1754533141354844444,,,in,she/her ,21,1,163,https://x.com/engeneno/status/1754533141354844444,1417351084520067072,engeneno,Anies,Debat 5
1754432638956568644,Mon Feb 05 09:11:51 +0000 2024,286,Assalamu'alaikum Utk kawan2 pendukung AMIN yg sdh follow saya&amp;pingin dipromot akunnya. Kalo Deal dgn syaratnya silahkan komen&amp; ya. #AMINAjaDulu #GakFollowPorno https://t.co/EijSX9oLtG,1754432638956568644,https://pbs.twimg.com/media/GFj-pf7bIAAt2mQ.jpg,,in,Tenang. Ada Alloh SWT. 💙,7,113,147,https://x.com/B_nin927/status/1754432638956568644,1345559202102562816,B_nin927,Anies,Debat 5
