conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Paslon,Debat
1754253047499477149,Sun Feb 04 21:18:13 +0000 2024,2107,Atraksi memukau Alexander @RapperYounglex yang menggelegar di GBK saat Kampanye Ganjar-Mahfud bersama Slankers di GBK Sabtu 3 Oktober 2024. https://t.co/nqddifFEWL,1754253047499477149,https://pbs.twimg.com/ext_tw_video_thumb/1754253005602566144/pu/img/-5SbNC3UBL9lvJD1.jpg,,in,Jakarta,22,571,392,https://x.com/mohmahfudmd/status/1754253047499477149,282006208,mohmahfudmd,Ganjar,Debat 5
1754040669554053283,Sun Feb 04 07:14:18 +0000 2024,3581,Selama engkau tidak bicara maka engkau bisa menguasai dan mengawasi pembicaraanmu tetapi begitu engkau ngomong maka engkau dan kemerdekaanmu akan dikuasai oleh omonganmu.,1754040669554053283,,,in,Jakarta,24,193,564,https://x.com/mohmahfudmd/status/1754040669554053283,282006208,mohmahfudmd,Ganjar,Debat 5
1754016432688611696,Sun Feb 04 05:38:00 +0000 2024,822,Setiap yang terjadi dalam hidup kita sudah di tentukan di Luh Mahfuz. Sekecil² apa pun takdir ia telah di tentukan olehNya. Takdir kita melalui qada' &amp; qadar. Apa yang kita pilih itulah takdir kita. Sama juga dengan manusia yang datang dan pergi dalam hidup kita.,1754016432688611696,,,in,Kuala Lumpur City,2,1,407,https://x.com/jentikhati/status/1754016432688611696,840516246449799168,jentikhati,Ganjar,Debat 5
1754292724948418852,Sun Feb 04 23:55:53 +0000 2024,20,Closing statement terbaik debat capres.... Jangan pilih pelanggar HAM.... https://t.co/RJswlUHRrn,1754292724948418852,https://pbs.twimg.com/ext_tw_video_thumb/1754292706589933568/pu/img/JGeV9wPQGkbepEDp.jpg,,in,,1,13,4,https://x.com/Bambangmulyonoo/status/1754292724948418852,1296312516901916672,Bambangmulyonoo,Ganjar,Debat 5
1754290805630792122,Sun Feb 04 23:51:46 +0000 2024,0,Untuk Pak Mahfud banyak hal yg telah Bapak lakukan untuk negara terimakasih. Tetapi banyak hal pula yang mulai dari sekarang Bapak lebih berhati-hati contohnya dalam statemen untuk lebih disortir. Kegaduhan itu tidaklah baik untuk kredibilitas anda sendiri ,1754291688456229370,,ImaginarySteady,in,"Jakarta, Indonesia",0,0,0,https://x.com/ImaginarySteady/status/1754291688456229370,2556873745,ImaginarySteady,Ganjar,Debat 5
1754121943551553615,Sun Feb 04 23:55:15 +0000 2024,1,@RatuMerah03 @TalentaAndilau @newIding30 @putrakibang7 Insya Allah pasti no 3 Ganjar - Mahfud.,1754292564533141958,,RatuMerah03,in,,0,0,0,https://x.com/2601Asriyati/status/1754292564533141958,1568580959800541186,2601Asriyati,Ganjar,Debat 5
1753979215509368869,Sun Feb 04 23:54:58 +0000 2024,0,@AriSumirat1 @puanmaharani_ri @slankdotcom @fishGOD Ganjar-Mahfud ,1754292496069513694,,AriSumirat1,in,bandung,0,0,0,https://x.com/muhammadd_deni/status/1754292496069513694,1598235978715475969,muhammadd_deni,Ganjar,Debat 5
1753979215509368869,Sun Feb 04 23:53:36 +0000 2024,0,@AndiDarwis71 @puanmaharani_ri @slankdotcom @fishGOD Ganjar-Mahfud M3nang 1 putaran ,1754292149708005832,,AndiDarwis71,in,bandung,0,0,0,https://x.com/muhammadd_deni/status/1754292149708005832,1598235978715475969,muhammadd_deni,Ganjar,Debat 5
1754028041620357601,Sun Feb 04 23:56:13 +0000 2024,1,@bokulos_ @jokowi Hanya kecurangan yg bisa mengalahkan Ganjar Mahfud.,1754292809656610824,,bokulos_,in,,0,0,0,https://x.com/MustafaBus64393/status/1754292809656610824,1735674143587135492,MustafaBus64393,Ganjar,Debat 5
1754292843768893609,Sun Feb 04 23:56:21 +0000 2024,0,Inisiatif untuk membawa pelayanan kesehatan ke setiap desa adalah langkah cerdas Sukses selalu Ganjar-Mahfud. Ganjar Pranowo hanya yang terbaik untuk rakyat @_wyp #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/qlfvEmAW6O,1754292843768893609,https://pbs.twimg.com/media/GFiACdgbYAAZxRY.jpg,,in,Solok,0,0,0,https://x.com/alexbahrii/status/1754292843768893609,1689503349010554880,alexbahrii,Ganjar,Debat 5
