conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1734587898601906675,Tue Dec 12 14:55:56 +0000 2023,0,Gak bayangin Gibran bakal lawan Cak Imin sama Pak Mahfud ,1734587898601906675,,,in,in your atmosphere,0,0,0,https://x.com/nordboii/status/1734587898601906675,152214164,nordboii
1734594396950315375,Tue Dec 12 15:21:46 +0000 2023,0,akal akalan siapa si anies wakilnya ca imin hadah,1734594396950315375,,,in,,0,0,1,https://x.com/arrietty310820/status/1734594396950315375,1421199534273622018,arrietty310820
1734554947637870655,Tue Dec 12 12:45:00 +0000 2023,0,Momen Gibran Cium Tangan Cak Imin saat Memasuki Ruang Debat Capres 2024 di KPU https://t.co/5PwymPKEnp #DebatCapres #DebatPilpres2024 Ganjar Pranowo Mahfud MD Prabowo Subianto Gibran Rakabuming Raka Anies Baswedan Cak Imin Wiranto Polisi KPU https://t.co/JzlIwmyTpx,1734554947637870655,https://pbs.twimg.com/media/GBJgh10awAA3yGU.jpg,,in,Jl Sungai Raya Dalam Kubu Raya,0,0,0,https://x.com/tribunpontianak/status/1734554947637870655,115936810,tribunpontianak
1734591257555660831,Tue Dec 12 15:09:17 +0000 2023,0,MOTM malem ini gue suka ngomongnya anies sih wkwkwk enak rapih. Tapi gue nungguin banget nanti bagian cak imin yg ngomong sih WKWKWKWK,1734591257555660831,,,in,,0,1,0,https://x.com/ivanpersie20/status/1734591257555660831,990557790,ivanpersie20
1734563440557990150,Tue Dec 12 13:18:45 +0000 2023,0,Ganjar-Mahfud Tos Dulu Sebelum Debat Capres Pakai Kemeja Sat Set Tas Tes https://t.co/VzfdT0amkn #DebatCapres #DebatPilpres2024 Ganjar Pranowo Mahfud MD Prabowo Subianto Gibran Rakabuming Raka Anies Baswedan Cak Imin Wiranto Polisi KPU 19.00 WIB Pak Anies Ibu Mega https://t.co/a3SczTUTcn,1734563440557990150,https://pbs.twimg.com/media/GBJoJQRbEAA01qX.jpg,,in,Jl Sungai Raya Dalam Kubu Raya,0,0,0,https://x.com/tribunpontianak/status/1734563440557990150,115936810,tribunpontianak
1734651476218372315,Tue Dec 12 19:08:34 +0000 2023,0,Anak Ungkap Strategi Mahfud saat Debat Cawapres Lawan Cak Imin dan Gibran https://t.co/Tm2KODNiHE,1734651476218372315,,,in,Indonesia,0,0,0,https://x.com/merdekadotcom/status/1734651476218372315,456426648,merdekadotcom
1734646508635501052,Tue Dec 12 18:48:50 +0000 2023,0,ga sabar nonton masterchef. yang jadi peserta imin sama mahfud. yg digoreng gibran,1734646508635501052,,,in,,0,0,0,https://x.com/ruleonme_/status/1734646508635501052,1292752371202711552,ruleonme_
1734445628296515718,Tue Dec 12 05:30:36 +0000 2023,554,I pray to God that Jimin comes back happier and healthier than how sad he is while leaving. May this 18 month experience of Jimin be the most special and best. We'll wait for you patiently we love you to the moon and back god please take care of our Jimin. https://t.co/vDqMNcOsTP,1734445628296515718,https://pbs.twimg.com/media/GBH9G0oWsAAe3Am.jpg,,en,,1,12,99,https://x.com/jimin_lil_devil/status/1734445628296515718,1390619119754432515,jimin_lil_devil
1734606684008661115,Tue Dec 12 16:10:35 +0000 2023,0,Itu asam sulfat pake nge-cheering segala apa ga takut ntar dibantai prof mahfud-cak imin? Ngeliat debat malam ini harusnya dia gemetaran sih..,1734606684008661115,,,in,"Jawa Barat, Indonesia",0,0,0,https://x.com/machineheadz/status/1734606684008661115,821851706,machineheadz
1734609623326560677,Tue Dec 12 16:22:16 +0000 2023,0,Cak Imin orangnya lumayan baik nha prof Mahfud ini tipe senggol bacok wkwk.. pen ngliat gimana mereka menghadapi anak manja pak bos. Tega apa berbelas kasihan ?,1734609623326560677,,,in,"Jawa Barat, Indonesia",0,0,0,https://x.com/machineheadz/status/1734609623326560677,821851706,machineheadz
1734608202065752515,Tue Dec 12 16:16:37 +0000 2023,0,Aku ga liat debat capres malam ini tp bayangin klo debat cawapres nnt imin vs gibran vs mahfud ya Allah mau jadi apa gibran :(,1734608202065752515,,,in,,1,1,1,https://x.com/anggertito/status/1734608202065752515,843529380,anggertito
1734615568173486173,Tue Dec 12 16:45:53 +0000 2023,0,Anies wakilnya bisa di ganti aja ga sih jangan om imin ,1734615568173486173,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/valdiandri/status/1734615568173486173,628464377,valdiandri
1734619947081368041,Tue Dec 12 17:03:17 +0000 2023,1,mahfud: besok klo udh gw selengkat lo tendang pala -nya ye imin: sip... laksanakeun... ,1734619947081368041,,,in,"Mürren, Switzerland",0,0,0,https://x.com/FariqyAl/status/1734619947081368041,1206208950258950145,FariqyAl
1734599052598358127,Tue Dec 12 15:40:16 +0000 2023,0,Next debat cawapress Mvv : Mahfud MD Top assist : Cak Imin,1734599052598358127,,,in,"Bandung, Jawa Barat",1,1,0,https://x.com/bervendavat/status/1734599052598358127,2235474702,bervendavat
1734562138746663360,Tue Dec 12 13:13:35 +0000 2023,1051,แล้วมือโน่ที่วางบนตัวอินจุนคือระวังมากเพราะเห็นว่าเขาหลับอยู่กลัวเขาตื่น มึง หวานมาก อบอุ่นเกิน กุจุกอก https://t.co/Lk4Qm7aikG,1734562138746663360,https://pbs.twimg.com/ext_tw_video_thumb/1734561814657343488/pu/img/WyJQhy6t1e0expb9.jpg,,th,nr / 숑넨,3,1,3140,https://x.com/mintchocnr/status/1734562138746663360,1240523806298402817,mintchocnr
1734586213250834679,Tue Dec 12 14:49:14 +0000 2023,0,Tinggal cak Imin jgn blunder,1734586213250834679,,,in,,0,0,0,https://x.com/citeura_/status/1734586213250834679,343231423,citeura_
1734684717407215835,Tue Dec 12 21:20:40 +0000 2023,265,อินจุนส่งภาพมาพร้อมแคปชั่น ภาพคู่เจโน่หลังจากห่างหายไปนาน (ภาษาเกาหลี) เซลฟี่กับเจโน่ ไม่ได้ถ่ายนานมากแล้ว (ภาษาจีน) เออ55555 อินจุนก็รู้นี่หว่า ว่าโน่เหริน5555 ไม่มีรูปคู่555555 นานมากแล้ว5555555 รับเรื่องจากสาววายแล้วนะคะ https://t.co/dTn9oMwA9Y,1734684717407215835,https://pbs.twimg.com/media/GBLWjQwbUAEuxKa.jpg,,th,232313 🔕!,0,0,881,https://x.com/mommyofjenjaem/status/1734684717407215835,1441125211395420173,mommyofjenjaem
1734593275405996230,Tue Dec 12 15:17:18 +0000 2023,0,Lebih penasaran sama debat cawapres terutama tentang gimana jawaban Gibran ketika dipepet oleh Mahfud &amp; Cak Imin soal keputusan MK.,1734593275405996230,,,in,Solo - Yogyakarta,0,0,0,https://x.com/jordannugraha/status/1734593275405996230,1176803473,jordannugraha
1734597116969062590,Tue Dec 12 15:32:34 +0000 2023,0,gua udah kasian duluan buat gibran nanti pas debat cawapres gimana ya lawan imin mahfud,1734597116969062590,,,in,,0,0,0,https://x.com/granatvietcong/status/1734597116969062590,1312055232914833408,granatvietcong
1734718164465066493,Tue Dec 12 23:33:34 +0000 2023,0,TENANG PAK PRABOWO TENANG PAK PRABOWO ntar tanggal 22 desember gua juaga akan di RUJAK sama GUS IMIN &amp; PROF MAHFUD jadi gua mau minum ASAM SULFAT dulu ya... kwkwkwkwkwkw,1734718164465066493,,,in,,0,0,0,https://x.com/Chan48859021/status/1734718164465066493,1313865778119151616,Chan48859021
1734411937407234161,Tue Dec 12 03:16:44 +0000 2023,270,俺と彼女は、推しが トーキョータナカだから、気があうんだけど、困るのは 二人とも、 マンウィズ知識をどれだけ知っているのかを荒らそってしまい、たった二人でマウントの取り合いするから (笑) まあ、よくにている 似すぎていて、ひく https://t.co/rZvP7N6cFA,1734411937407234161,https://pbs.twimg.com/media/GBHedlkaUAAmEyA.jpg,,ja,,0,13,7,https://x.com/imokenpi_mwam/status/1734411937407234161,1107872198742573058,imokenpi_mwam
1734383921716937198,Tue Dec 12 01:25:24 +0000 2023,237, Imsubin amiga de Kim Namjoon compartió fotos junto a él en su Instagram. : Te quiero ‍️ [+] https://t.co/eFUZk85IlS,1734383921716937198,https://pbs.twimg.com/media/GBHE-lAXUAAPI_Z.jpg,,es,♡ Jimin lovely ,0,1,43,https://x.com/btswingsjm7/status/1734383921716937198,3528171918,btswingsjm7
1734544652043530614,Tue Dec 12 12:04:05 +0000 2023,854,ところでジンくんが入隊して1年経とうとしているけど、ジンくんみたいに数字盛ってるわけでもなんでもなく、1年前の1204倍ぐらいジンくんのことが好きになっている自分がいる。 変わらないどころか、むしろ前よりも穏やかで優しい表情に見えるのは私だけかな。 なんて懐が深くて広い人なんだろう。 https://t.co/Y3JfafY6si,1734544652043530614,https://pbs.twimg.com/media/GBJXKW-aYAALa28.jpg,,ja,BT村の外れにあるキムソクジン沼居住区,0,3,8,https://x.com/Qoo7613RJ/status/1734544652043530614,1508970110274662410,Qoo7613RJ
1734543842081436126,Tue Dec 12 12:00:54 +0000 2023,659,こちらはネスがデザインした 【ネスミン】 です！ 頭に乗っているのは炭です！ 名前はスミです！ INDAHOUSEじゃなくてMOUSEになっちゃいました！w ステッカーとTシャツ、みんな買ってねー！ ※チケットをお持ちでない方も購入可能です。 https://t.co/w56gPOmoFZ,1734543850327376219,https://pbs.twimg.com/media/GBJWb_XbsAAbKV5.jpg,RAB_nesu45,ja,↓YouTube踊ってみた↓,35,23,161,https://x.com/RAB_nesu45/status/1734543850327376219,1143572204,RAB_nesu45
1734484551572058236,Tue Dec 12 08:05:16 +0000 2023,294,ジミンとジョングク身体に気をつけて、行ってらっしゃい ユンギとホビがお見送りに来てくれて ジン君は兵長なので本当に心強いです。ジミンが髪を気にしていたから散々迷いましたが 本人やメンバー発信と公式はジミンの意思だと受け止めて応援したいです。何処にいても2人の幸せを願って https://t.co/tO11aY25qW,1734484551572058236,https://pbs.twimg.com/ext_tw_video_thumb/1734484509553553408/pu/img/ujuu9hjOMYZhgKBj.jpg,,ja,兵庫県,0,2,13,https://x.com/akko_ma/status/1734484551572058236,1085564450,akko_ma
1734440789625954579,Tue Dec 12 05:11:23 +0000 2023,493,最後の最後までアミのことを気にかけてくれるジミンㅠㅠㅠ 行ってきますって最後に挨拶をくれる誠実さ。待たない理由がないよ。大好きだよ。 ジミンが頑張ってる期間、私も自分のやるべきこと頑張るからね。また2025年に笑顔で会おうね。絶対絶対会おう。,1734440789625954579,,,ja,私たちは国民のマブ,0,2,1,https://x.com/Bt_2jimin4s/status/1734440789625954579,1418083455162675201,Bt_2jimin4s
1734525977110233130,Tue Dec 12 10:49:53 +0000 2023,196,⇝Kolektif Okuma⇜ ｡｡koç yengeç terazi oğlak｡｡ //yükselen-güneş// Güncel enerjide kendinizi veya yaşadığınız bir olayı artık kontrol altına almak istediğiniz sizin istekleriniz ve tercihleriniz doğrultusunda olmasını istediğiniz bir süreçten geçiyor olabilirsiniz ,1734525977110233130,,,tr,tarot | reiki | pandül | laro,0,2,4,https://x.com/MeditasyonOmina/status/1734525977110233130,1461298363215847435,MeditasyonOmina
1734498869931851893,Tue Dec 12 09:02:11 +0000 2023,1603,違うんですよ(笑)弟たちが僕をどう思ってるかはわからないけど、優しい兄でありたいですね。 そんなジンくんは貴重な休暇を韓国の端から端までぐらいの距離を何時間も移動し、弟たちのために駆けつけたというポストを見た。 本当に親のよう 。なんて優しく頼もしい人なんだろう。 画像お借りします‍️,1734498875468333502,,MAMO_BTS,ja,日本 兵庫,0,0,41,https://x.com/MAMO_BTS/status/1734498875468333502,1064894192609050624,MAMO_BTS
1734435366550298903,Tue Dec 12 04:49:50 +0000 2023,391,ไอคอนให้อากาเซ่เป็นส่วนนึงในงานได้ดีมากเลยอ้ะ! รอบนี้พาเมมเบอร์ในวงGOT7มาสามคนแล้วอ้ะ ขอบคุณนะคะ เคาน์ดาวน์ปีนี้มีพวกเขาทั้งสามในประเทศไทย มันพิเศษมากๆนะ,1734435366550298903,,,th,♡ ᴅᴇғᴊᴀʏʙ,1,5,299,https://x.com/defimkim/status/1734435366550298903,270711771,defimkim
1734706681949356127,Tue Dec 12 22:47:56 +0000 2023,359,昨日まではメソメソしてたけど性格的に切り替えが早い方でジミンがいよいよ新しい世界で頑張る時が来たから私もシャキッとするんだ！！！ とりあえずジミンのご飯垢をめちゃくちゃフォローしちゃっててあたしもご飯垢になっちゃったらどうしようって思ってるw ジミンがいっぱい食べられますように,1734706681949356127,,,ja,私たちは国民のマブ,0,3,1,https://x.com/Bt_2jimin4s/status/1734706681949356127,1418083455162675201,Bt_2jimin4s
1734699755849318722,Tue Dec 12 22:20:25 +0000 2023,248,おはようございます！ 12/13(水)大阪市️ 淡いピンク〜クリーム色の花が可愛い ハクウン 作出国はデンマーク🇩🇰ですが 日本で命名🇯🇵 #大掃除の日 窓掃除は済んだのでスッキリ 冬晴れですが寒暖差に気を付けて 今日もｶﾞﾝﾊﾞﾛｰ٩( 'ω' )و 皆さまご安全に #TLを花でいっぱいにしよう https://t.co/Xvdmn7HEuL,1734699755849318722,https://pbs.twimg.com/media/GBLkO5cakAAmFbD.jpg,,ja,大阪,0,5,1,https://x.com/EimonPr/status/1734699755849318722,1399547275555217412,EimonPr
1734378244403826756,Tue Dec 12 01:02:51 +0000 2023,468,5師団新兵教育隊入隊情報 14時入隊する #Jimin、#JungKook を含む約200人の訓練兵 23-22期10中隊（今年最後） 修了式は2024年1月17日（水） #Jin は11中隊 中隊が違って直接訓練することはありませんが、今後6週間同じ新兵教育台（写真）で生活して同じご飯を食べる https://t.co/LHZ4EEGxH9,1734378244403826756,https://pbs.twimg.com/media/GBG_0b-bEAADkoo.jpg,,ja,ジミニのポッケの中,1,2,47,https://x.com/JKJM11081013OA/status/1734378244403826756,1455153061177880578,JKJM11081013OA
1734468515707732162,Tue Dec 12 07:01:33 +0000 2023,280,素敵な服やメイクで着飾ったJIMINも 飾らない、そのままの박 지민も あなたをつくるすべての 要素が大切で愛おしいです 最高の糸目をありがとう WE LOVE YOU JIMIN #WithJiminTillTheEnd #지민이랑_끝까지가기 #지민아사랑해_여전히_앞으로,1734468515707732162,,,ja,,0,4,6,https://x.com/rajiborara_13_2/status/1734468515707732162,1418638863757496320,rajiborara_13_2
1734614221202116829,Tue Dec 12 16:42:16 +0000 2023,720,MBCでは、アミが訓練所への訪問の代わりに横断幕とラッピングバスでメッセージを送ったことと、봄날についても。 「'長い冬の終わりに訪れる春を待つ'という内容の人気曲&lt;春の日&gt;は発売から6年10ヶ月ぶりにiTunesでチャートを逆行し、今日1位を記録しました」 https://t.co/s3VphTXCm1,1734614656940212294,https://pbs.twimg.com/ext_tw_video_thumb/1734537439031820288/pu/img/ywHGhr_NreHqbUuq.jpg,yuna_htLM,ja,ソウルに語学留学中,1,2,28,https://x.com/yuna_htLM/status/1734614656940212294,1061205578981097472,yuna_htLM
1734407846979318080,Tue Dec 12 03:01:06 +0000 2023,1385,【12/14(木)「導師ミィム・ミクラー」ミッション出現！】 今回のチュウニズムミッションは 『導師ミィム・ミクラー』！ミッションをたくさんクリアして、導師ミィム・ミクラーのアバターコスチューム・マップアイコン・ネームプレートなどをゲットしよう！ https://t.co/R2ufwAC6iT,1734408002235715686,https://pbs.twimg.com/media/GBHa2SwasAEftQ8.jpg,chunithm,ja,セガ,186,9,621,https://x.com/chunithm/status/1734408002235715686,2903786371,chunithm
1734425633025896892,Tue Dec 12 04:11:09 +0000 2023,288, A traves de un post en instagram @/imusubin quien pertenece al #TeamRM compartió una fotografías junto a Namjoon : Te amo ↓ Continúa #방탄소년단RM #RM #WaitingForOurJooniverse https://t.co/7rY5s9cdyy,1734425633025896892,https://pbs.twimg.com/media/GBHqZuWWwAAmJ3J.jpg,,es,taejoonmin,0,1,91,https://x.com/sweetkthland/status/1734425633025896892,1389742001009090562,sweetkthland
1734554790993215856,Tue Dec 12 12:44:23 +0000 2023,207,今日はとても1人では居られなくて友達と過ごしました ジミンはこれから自分の置かれた場所で精一杯頑張る。 ファンにしか出来ない事は沢山あって、中でも投票、スミンとミュス 今日のiTunesのような購入や、リリース応援 私は私の置かれた場所で頑張る。 ジミンとバンタンを応援し推し続けるよ https://t.co/pXKsXAkVri,1734554790993215856,https://pbs.twimg.com/media/GBJgYSJboAAEjn5.jpg,,ja,J-ARMY-Tokyo,0,5,8,https://x.com/pom1365244/status/1734554790993215856,1403015944859906048,pom1365244
1734505379747577898,Tue Dec 12 09:28:02 +0000 2023,554,ジミンちゃん『Harper's BAZZAR 3月号特別版』 の表紙に 1月19日(金)発売 3パターンの表紙 撮り下ろしポートレート インタビュー ⬇️予約をしましょう #JIMIN #ParkJimin #지민 #ジミン https://t.co/gYnt42pQ9k,1734505379747577898,https://pbs.twimg.com/media/GBIzcrFawAAZKTf.jpg,,ja,all for Jimin,5,3,215,https://x.com/PARKJIMINJAPAN/status/1734505379747577898,1387764409372758016,PARKJIMINJAPAN
1734544045794533645,Tue Dec 12 12:01:41 +0000 2023,539,日本語字幕が付きました。 まだ見るには辛いけれど、ジミンちゃんが意を決して伝えに来てくれた言葉と私たちへの愛をしっかり受け止めたいと思いますㅠㅠㅠㅠ [WLIVE] #Jimin 다녀오겠습니다 https://t.co/u0zEI1sH6K #지민 #BTSJIMIN #ジミン #WeLoveYouJimin https://t.co/RKp6WW6IQj,1734544045794533645,https://pbs.twimg.com/media/GBJWnimaQAAjTL-.jpg,,ja,JIMINのポケットの中にひっそりと,1,0,38,https://x.com/554bts/status/1734544045794533645,281471871,554bts
1734437734494945300,Tue Dec 12 04:59:14 +0000 2023,763,ジミンちゃんの安全と健康を願っています あなたを好きな時間は幸せな時間なので、待つ時間もまた幸せですね ジミンと最後まで WE LOVE YOU JIMIN TILL WE MEET AGAIN JIMIN WE WILL WAIT FOR YOU JIMIN WITH JIMIN TILL THE END #WeLoveYouJimin #WithJiminTillTheEnd #지민이랑_끝까지가기 https://t.co/xUe8FSP6Om,1734437734494945300,https://pbs.twimg.com/amplify_video_thumb/1734437682665975808/img/AkBJnsoMk5T-vXNz.jpg,,ja,all for Jimin,3,77,267,https://x.com/PARKJIMINJAPAN/status/1734437734494945300,1387764409372758016,PARKJIMINJAPAN
1734594490793672913,Tue Dec 12 15:22:08 +0000 2023,0,bjir liat foto cak imin ky cocok pake nama imin drpd nama lain idk lucu aja apa krn gw liatnya beliau ky ga punya leher ya,1734594490793672913,,,in,ni akun halu pls….DNF BGT‼️,0,1,0,https://x.com/riki____matsui/status/1734594490793672913,1233775944013209600,riki____matsui
1734597417218285920,Tue Dec 12 15:33:46 +0000 2023,0,iya bjir imin ampas bgt,1734597417218285920,,,in,🖤230526240720🖤,0,0,0,https://x.com/meowpd/status/1734597417218285920,1120127998529654785,meowpd
1734628569618506066,Tue Dec 12 17:37:33 +0000 2023,0,plis pak Anies dan Cak Imin kuatkan doa kita semoga kalian menang menjadi Presiden Indonesia. Indonesia butuh perubahan terutama dari KKN. pak prabowo berkali2 bilang stop korupsi tapi dia melupakan kolusi dan nepotisme. pdhl peranan ketiganya sama dan harus diberantas!,1734628569618506066,,,in,Medan indonesia,0,0,0,https://x.com/zaqyafadilla/status/1734628569618506066,367667186,zaqyafadilla
1734602128411504812,Tue Dec 12 15:52:29 +0000 2023,37,AMIN gue suka gaya lo Anies Baswedan &amp; Cak Imin WAKANDA NO MORE INDONESIA FOREVER. #AMINTerbaikNomor1,1734602128411504812,,,in,"Jakarta Timur, DKI Jakarta",0,1,9,https://x.com/pakce77/status/1734602128411504812,1603610547853086720,pakce77
